"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,24058.7,,
"ITA","Italy","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,24568.2,,
"ITA","Italy","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,24488.2,,
"ITA","Italy","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,24460.8,,
"ITA","Italy","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,24359.7,,
"ITA","Italy","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,24709.9,,
"ITA","Italy","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,24776.7,,
"ITA","Italy","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,24621.7,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,215.9,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,217.9,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,217.7,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,219.8,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,221,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,223.9,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,223.8,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,226,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,227,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,229.4,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,229,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,231.4,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,231.5,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,233.8,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,233.6,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,236,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,236.8,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,239.2,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,238.6,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,241.1,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,242,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,244.1,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,243.4,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,246.2,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,247,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,249.3,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,249.2,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,252.6,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,254.2,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,257,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,256.6,,
"LUX","Luxembourg","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,260.7,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,8570,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,8670,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,8684,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,8673,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,8657,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,8725,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,8756,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,8731,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,8670,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,8732,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,8707,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,8688,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,8557,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,8619,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,8631,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,8594,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,8507,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,8614,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,8612,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,8646,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,8560,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,8680,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,8721,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,8731,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,8682,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,8802,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,8841,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,8894,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,8861,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,9003,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,9055,,
"NLD","Netherlands","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,9107,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,2482,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,2473,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,2498,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,2511,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,2512,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,2512,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,2537,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,2555,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,2562,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,2569,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,2582,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,2589,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,2584,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,2586,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,2605,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,2618,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,2608,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,2611,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,2626,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,2638,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,2599,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,2631,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,2667,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,2651,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,2607,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,2642,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,2679,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,2665,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,2630,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,2665,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,2710,,
"NOR","Norway","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,2702,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,15176,"B","Break"
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,15478,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,15680,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,15557,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,15359,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,15580,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,15698,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,15613,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,15398,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,15607,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,15722,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,15636,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,15290,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,15530,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,15738,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,15714,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,15573,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,15794,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,16063,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,16017,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,15837,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,15986,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,16234,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,16279,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,16012,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,16182,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,16266,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,16328,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,16282,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,16497,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,16510,,
"POL","Poland","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,16404,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,4947,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,4926.5,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,4900.1,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,4882.7,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,4836.2,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,4859.4,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,4821.8,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,4691.4,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,4650.1,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,4671.3,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,4626.5,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,4486.5,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,4411.6,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,4483.1,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,4525.9,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,4518.5,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,4470.1,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,4566.5,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,4620.6,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,4545,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,4533.1,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,4642.4,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,4628.4,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,4615.5,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,4573.9,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,4669.1,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,4726.5,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,4722.1,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,4724.5,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,4844,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,4876.5,,
"PRT","Portugal","ETONC","Total employment","PER","Persons","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,4872.4,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,2283.1,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,2312.5,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,2335,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,2339.4,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,2296.1,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,2319.2,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,2330.3,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,2315.7,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,2324.7,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,2334.7,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,2342.8,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,2313.7,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,2327.7,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,2327.8,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,2334.4,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,2327.1,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,2331.3,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,2353.6,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,2376.3,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,2390.9,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,2392,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,2416.8,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,2434.8,,
"SVK","Slovak Republic","ETONC","Total employment","PER","Persons","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,2452.4,,
