"LOCATION","Country","VAR","Variable ","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013","2013","SUBS","Subscriptions","0","Units",,,51892219,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013-Q2","Q2-2013","SUBS","Subscriptions","0","Units",,,51456022,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013-Q4","Q4-2013","SUBS","Subscriptions","0","Units",,,51892219,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014","2014","SUBS","Subscriptions","0","Units",,,53751479,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014-Q2","Q2-2014","SUBS","Subscriptions","0","Units",,,52638485,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014-Q4","Q4-2014","SUBS","Subscriptions","0","Units",,,53751479,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015","2015","SUBS","Subscriptions","0","Units",,,54562182,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015-Q2","Q2-2015","SUBS","Subscriptions","0","Units",,,53712423,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015-Q4","Q4-2015","SUBS","Subscriptions","0","Units",,,54562182,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016","2016","SUBS","Subscriptions","0","Units",,,55713362,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016-Q2","Q2-2016","SUBS","Subscriptions","0","Units",,,55185135,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016-Q4","Q4-2016","SUBS","Subscriptions","0","Units",,,55713362,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017","2017","SUBS","Subscriptions","0","Units",,,57490488,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017-Q2","Q2-2017","SUBS","Subscriptions","0","Units",,,56928039,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017-Q4","Q4-2017","SUBS","Subscriptions","0","Units",,,57490488,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018","2018","SUBS","Subscriptions","0","Units",,,58139684,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018-Q2","Q2-2018","SUBS","Subscriptions","0","Units",,,58324798,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018-Q4","Q4-2018","SUBS","Subscriptions","0","Units",,,58139684,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019","2019","SUBS","Subscriptions","0","Units",,,58858580,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019-Q2","Q2-2019","SUBS","Subscriptions","0","Units",,,58577844,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019-Q4","Q4-2019","SUBS","Subscriptions","0","Units",,,58858580,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020","2020","SUBS","Subscriptions","0","Units",,,59932283,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020-Q2","Q2-2020","SUBS","Subscriptions","0","Units",,,58410781,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020-Q4","Q4-2020","SUBS","Subscriptions","0","Units",,,59932283,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021","2021","SUBS","Subscriptions","0","Units",,,60721156,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021-Q2","Q2-2021","SUBS","Subscriptions","0","Units",,,60295602,,
"KOR","Korea","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021-Q4","Q4-2021","SUBS","Subscriptions","0","Units",,,60721156,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2009","2009","SUBS","Subscriptions","0","Units",,,112248,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2009-Q4","Q4-2009","SUBS","Subscriptions","0","Units",,,112248,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010","2010","SUBS","Subscriptions","0","Units",,,253713,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010-Q2","Q2-2010","SUBS","Subscriptions","0","Units",,,253713,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010-Q4","Q4-2010","SUBS","Subscriptions","0","Units",,,253713,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011","2011","SUBS","Subscriptions","0","Units",,,331800,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011-Q2","Q2-2011","SUBS","Subscriptions","0","Units",,,276679,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011-Q4","Q4-2011","SUBS","Subscriptions","0","Units",,,331800,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012","2012","SUBS","Subscriptions","0","Units",,,422100,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012-Q2","Q2-2012","SUBS","Subscriptions","0","Units",,,334800,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012-Q4","Q4-2012","SUBS","Subscriptions","0","Units",,,422100,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013","2013","SUBS","Subscriptions","0","Units",,,469300,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013-Q2","Q2-2013","SUBS","Subscriptions","0","Units",,,436000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013-Q4","Q4-2013","SUBS","Subscriptions","0","Units",,,469300,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014","2014","SUBS","Subscriptions","0","Units",,,470000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014-Q2","Q2-2014","SUBS","Subscriptions","0","Units",,,470000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014-Q4","Q4-2014","SUBS","Subscriptions","0","Units",,,470000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015","2015","SUBS","Subscriptions","0","Units",,,477000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015-Q2","Q2-2015","SUBS","Subscriptions","0","Units",,,477000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015-Q4","Q4-2015","SUBS","Subscriptions","0","Units",,,477000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016","2016","SUBS","Subscriptions","0","Units",,,482000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016-Q2","Q2-2016","SUBS","Subscriptions","0","Units",,,452900,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016-Q4","Q4-2016","SUBS","Subscriptions","0","Units",,,482000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017","2017","SUBS","Subscriptions","0","Units",,,514000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017-Q2","Q2-2017","SUBS","Subscriptions","0","Units",,,500000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017-Q4","Q4-2017","SUBS","Subscriptions","0","Units",,,514000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018","2018","SUBS","Subscriptions","0","Units",,,568000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018-Q2","Q2-2018","SUBS","Subscriptions","0","Units",,,538000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018-Q4","Q4-2018","SUBS","Subscriptions","0","Units",,,568000,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019","2019","SUBS","Subscriptions","0","Units",,,693873,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019-Q2","Q2-2019","SUBS","Subscriptions","0","Units",,,627272,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019-Q4","Q4-2019","SUBS","Subscriptions","0","Units",,,693873,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020","2020","SUBS","Subscriptions","0","Units",,,678826,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020-Q2","Q2-2020","SUBS","Subscriptions","0","Units",,,668831,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020-Q4","Q4-2020","SUBS","Subscriptions","0","Units",,,678826,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021","2021","SUBS","Subscriptions","0","Units",,,713568,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021-Q2","Q2-2021","SUBS","Subscriptions","0","Units",,,694964,,
"LUX","Luxembourg","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021-Q4","Q4-2021","SUBS","Subscriptions","0","Units",,,713568,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010","2010","SUBS","Subscriptions","0","Units",,,4820931,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010-Q2","Q2-2010","SUBS","Subscriptions","0","Units",,,1364740,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010-Q4","Q4-2010","SUBS","Subscriptions","0","Units",,,4820931,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011","2011","SUBS","Subscriptions","0","Units",,,14402060,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011-Q2","Q2-2011","SUBS","Subscriptions","0","Units",,,8665829,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011-Q4","Q4-2011","SUBS","Subscriptions","0","Units",,,14402060,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012","2012","SUBS","Subscriptions","0","Units",,,24480549,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012-Q2","Q2-2012","SUBS","Subscriptions","0","Units",,,18543241,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012-Q4","Q4-2012","SUBS","Subscriptions","0","Units",,,24480549,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013","2013","SUBS","Subscriptions","0","Units",,,34614402,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013-Q2","Q2-2013","SUBS","Subscriptions","0","Units",,,27419999,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013-Q4","Q4-2013","SUBS","Subscriptions","0","Units",,,34614402,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014","2014","SUBS","Subscriptions","0","Units",,,51452750,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014-Q2","Q2-2014","SUBS","Subscriptions","0","Units",,,40539818,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014-Q4","Q4-2014","SUBS","Subscriptions","0","Units",,,51452750,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015","2015","SUBS","Subscriptions","0","Units",,,63919616,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015-Q2","Q2-2015","SUBS","Subscriptions","0","Units",,,55404756,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015-Q4","Q4-2015","SUBS","Subscriptions","0","Units",,,63919616,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016","2016","SUBS","Subscriptions","0","Units",,,75070570,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016-Q2","Q2-2016","SUBS","Subscriptions","0","Units",,,65891755,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016-Q4","Q4-2016","SUBS","Subscriptions","0","Units",,,75070570,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017","2017","SUBS","Subscriptions","0","Units",,,81099711,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017-Q2","Q2-2017","SUBS","Subscriptions","0","Units",,,76886754,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017-Q4","Q4-2017","SUBS","Subscriptions","0","Units",,,81099711,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018","2018","SUBS","Subscriptions","0","Units",,,88290836,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018-Q2","Q2-2018","SUBS","Subscriptions","0","Units",,,82690791,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018-Q4","Q4-2018","SUBS","Subscriptions","0","Units",,,88290836,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019","2019","SUBS","Subscriptions","0","Units",,,97432244,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019-Q2","Q2-2019","SUBS","Subscriptions","0","Units",,,92262838,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019-Q4","Q4-2019","SUBS","Subscriptions","0","Units",,,97432244,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020","2020","SUBS","Subscriptions","0","Units",,,101377519,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020-Q2","Q2-2020","SUBS","Subscriptions","0","Units",,,96554350,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020-Q4","Q4-2020","SUBS","Subscriptions","0","Units",,,101377519,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021","2021","SUBS","Subscriptions","0","Units",,,108835922,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021-Q2","Q2-2021","SUBS","Subscriptions","0","Units",,,103191182,,
"MEX","Mexico","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021-Q4","Q4-2021","SUBS","Subscriptions","0","Units",,,108835922,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2009","2009","SUBS","Subscriptions","0","Units",,,533,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2009-Q4","Q4-2009","SUBS","Subscriptions","0","Units",,,533,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010","2010","SUBS","Subscriptions","0","Units",,,6315000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010-Q2","Q2-2010","SUBS","Subscriptions","0","Units",,,5010000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010-Q4","Q4-2010","SUBS","Subscriptions","0","Units",,,6315000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011","2011","SUBS","Subscriptions","0","Units",,,8767000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011-Q2","Q2-2011","SUBS","Subscriptions","0","Units",,,7654000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011-Q4","Q4-2011","SUBS","Subscriptions","0","Units",,,8767000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012","2012","SUBS","Subscriptions","0","Units",,,10249000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012-Q2","Q2-2012","SUBS","Subscriptions","0","Units",,,9760000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012-Q4","Q4-2012","SUBS","Subscriptions","0","Units",,,10249000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013","2013","SUBS","Subscriptions","0","Units",,,10787000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013-Q2","Q2-2013","SUBS","Subscriptions","0","Units",,,11049000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013-Q4","Q4-2013","SUBS","Subscriptions","0","Units",,,10787000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014","2014","SUBS","Subscriptions","0","Units",,,11635000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014-Q2","Q2-2014","SUBS","Subscriptions","0","Units",,,11286000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014-Q4","Q4-2014","SUBS","Subscriptions","0","Units",,,11635000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015","2015","SUBS","Subscriptions","0","Units",,,12968000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015-Q2","Q2-2015","SUBS","Subscriptions","0","Units",,,12669000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015-Q4","Q4-2015","SUBS","Subscriptions","0","Units",,,12968000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016","2016","SUBS","Subscriptions","0","Units",,,15017000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016-Q2","Q2-2016","SUBS","Subscriptions","0","Units",,,14361000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016-Q4","Q4-2016","SUBS","Subscriptions","0","Units",,,15017000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017","2017","SUBS","Subscriptions","0","Units",,,15464000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017-Q2","Q2-2017","SUBS","Subscriptions","0","Units",,,15338000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017-Q4","Q4-2017","SUBS","Subscriptions","0","Units",,,15464000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018","2018","SUBS","Subscriptions","0","Units",,,20030000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018-Q2","Q2-2018","SUBS","Subscriptions","0","Units",,,20002000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018-Q4","Q4-2018","SUBS","Subscriptions","0","Units",,,20030000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019","2019","SUBS","Subscriptions","0","Units",,,20674734,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019-Q2","Q2-2019","SUBS","Subscriptions","0","Units",,,20290000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019-Q4","Q4-2019","SUBS","Subscriptions","0","Units",,,20674734,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020","2020","SUBS","Subscriptions","0","Units",,,22270000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020-Q2","Q2-2020","SUBS","Subscriptions","0","Units",,,21144200,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020-Q4","Q4-2020","SUBS","Subscriptions","0","Units",,,22270000,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021","2021","SUBS","Subscriptions","0","Units",,,23445552,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021-Q2","Q2-2021","SUBS","Subscriptions","0","Units",,,22564531,,
"NLD","Netherlands","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021-Q4","Q4-2021","SUBS","Subscriptions","0","Units",,,23445552,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2009","2009","SUBS","Subscriptions","0","Units",,,180000,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2009-Q4","Q4-2009","SUBS","Subscriptions","0","Units",,,180000,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010","2010","SUBS","Subscriptions","0","Units",,,1687104,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010-Q2","Q2-2010","SUBS","Subscriptions","0","Units",,,1463235,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010-Q4","Q4-2010","SUBS","Subscriptions","0","Units",,,1687104,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011","2011","SUBS","Subscriptions","0","Units",,,2910536,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011-Q2","Q2-2011","SUBS","Subscriptions","0","Units",,,2342348,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011-Q4","Q4-2011","SUBS","Subscriptions","0","Units",,,2910536,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012","2012","SUBS","Subscriptions","0","Units",,,3142375,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012-Q2","Q2-2012","SUBS","Subscriptions","0","Units",,,2909741,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012-Q4","Q4-2012","SUBS","Subscriptions","0","Units",,,3142375,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013","2013","SUBS","Subscriptions","0","Units",,,3790703,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013-Q2","Q2-2013","SUBS","Subscriptions","0","Units",,,3662079,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013-Q4","Q4-2013","SUBS","Subscriptions","0","Units",,,3790703,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014","2014","SUBS","Subscriptions","0","Units",,,4440948,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014-Q2","Q2-2014","SUBS","Subscriptions","0","Units",,,4219739,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014-Q4","Q4-2014","SUBS","Subscriptions","0","Units",,,4440948,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015","2015","SUBS","Subscriptions","0","Units",,,4991757,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015-Q2","Q2-2015","SUBS","Subscriptions","0","Units",,,5247254,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015-Q4","Q4-2015","SUBS","Subscriptions","0","Units",,,4991757,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016","2016","SUBS","Subscriptions","0","Units",,,4916375,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016-Q2","Q2-2016","SUBS","Subscriptions","0","Units",,,4704367,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016-Q4","Q4-2016","SUBS","Subscriptions","0","Units",,,4916375,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017","2017","SUBS","Subscriptions","0","Units",,,4761117,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017-Q2","Q2-2017","SUBS","Subscriptions","0","Units",,,4781429,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017-Q4","Q4-2017","SUBS","Subscriptions","0","Units",,,4761117,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018","2018","SUBS","Subscriptions","0","Units",,,4705470,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018-Q2","Q2-2018","SUBS","Subscriptions","0","Units",,,4704792,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018-Q4","Q4-2018","SUBS","Subscriptions","0","Units",,,4705470,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019","2019","SUBS","Subscriptions","0","Units",,,5277118,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019-Q2","Q2-2019","SUBS","Subscriptions","0","Units",,,5122428,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019-Q4","Q4-2019","SUBS","Subscriptions","0","Units",,,5277118,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020","2020","SUBS","Subscriptions","0","Units",,,4644386,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020-Q2","Q2-2020","SUBS","Subscriptions","0","Units",,,4891429,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020-Q4","Q4-2020","SUBS","Subscriptions","0","Units",,,4644386,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021","2021","SUBS","Subscriptions","0","Units",,,5146703,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021-Q2","Q2-2021","SUBS","Subscriptions","0","Units",,,5313395,,
"NZL","New Zealand","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021-Q4","Q4-2021","SUBS","Subscriptions","0","Units",,,5146703,,
"NOR","Norway","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2009","2009","SUBS","Subscriptions","0","Units",,,3202249,,
"NOR","Norway","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2009-Q4","Q4-2009","SUBS","Subscriptions","0","Units",,,3202249,,
"NOR","Norway","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010","2010","SUBS","Subscriptions","0","Units",,,3195010,,
"NOR","Norway","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010-Q2","Q2-2010","SUBS","Subscriptions","0","Units",,,3205089,,
"NOR","Norway","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2010-Q4","Q4-2010","SUBS","Subscriptions","0","Units",,,3195010,,
"NOR","Norway","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011","2011","SUBS","Subscriptions","0","Units",,,3108649,,
"NOR","Norway","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011-Q2","Q2-2011","SUBS","Subscriptions","0","Units",,,3179154,,
"NOR","Norway","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011-Q4","Q4-2011","SUBS","Subscriptions","0","Units",,,3108649,,
"NOR","Norway","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012","2012","SUBS","Subscriptions","0","Units",,,3978158,,
